osmid,y,x,street_count,highway,ref,geometry
6782981370,4598115.380763158,545236.4119850465,3,,,POINT (545236.4119850465 4598115.380763158)
5210883832,4597766.715350484,545035.5121789471,3,,,POINT (545035.5121789471 4597766.715350484)
2590130600,4597665.484560091,544544.3240206132,3,,,POINT (544544.3240206132 4597665.484560091)
6783133379,4597564.305465369,544453.9940022973,1,,,POINT (544453.9940022973 4597564.305465369)
4800834784,4596584.421010021,542765.892402206,3,,,POINT (542765.892402206 4596584.421010021)
2590130628,4597199.483045098,544047.6172307105,3,,,POINT (544047.6172307105 4597199.483045098)
2590130690,4597185.621302597,544258.7818577826,3,,,POINT (544258.7818577826 4597185.621302597)
2590130666,4597253.976375445,544017.1315409536,3,,,POINT (544017.1315409536 4597253.976375445)
2590130643,4597534.605875992,544352.959700318,3,,,POINT (544352.959700318 4597534.605875992)
6783158498,4597604.952542906,544374.860951952,1,,,POINT (544374.860951952 4597604.952542906)
2590143984,4592669.980813333,543885.0615229612,1,,,POINT (543885.0615229612 4592669.980813333)
2590144212,4592665.468297437,543820.2618269888,3,,,POINT (543820.2618269888 4592665.468297437)
2590143991,4595976.533995005,542503.3237323952,1,,,POINT (542503.3237323952 4595976.533995005)
2590144180,4595843.512603884,542673.8100004538,3,,,POINT (542673.8100004538 4595843.512603884)
2590143993,4592329.704785897,544096.4646039355,3,,,POINT (544096.4646039355 4592329.704785897)
2590144211,4592505.044229688,543756.9912499172,3,,,POINT (543756.9912499172 4592505.044229688)
11787207724,4592210.881941082,543982.6897727579,1,,,POINT (543982.6897727579 4592210.881941082)
2590144020,4592254.598314283,544142.0501783148,3,,,POINT (544142.0501783148 4592254.598314283)
10769646759,4592323.963497919,544154.3835033899,3,,,POINT (544154.3835033899 4592323.963497919)
2590144313,4591893.713227354,543904.7331258965,3,,,POINT (543904.7331258965 4591893.713227354)
2590144039,4592633.690190217,543707.9981486889,3,,,POINT (543707.9981486889 4592633.690190217)
7058853143,4592675.301555864,543720.7951570438,3,,,POINT (543720.7951570438 4592675.301555864)
2590144140,4592672.725013415,543610.5088094161,3,,,POINT (543610.5088094161 4592672.725013415)
2590144085,4596038.811247362,542817.4853151127,1,,,POINT (542817.4853151127 4596038.811247362)
4655714292,4592681.396781072,543603.2933295759,3,,,POINT (543603.2933295759 4592681.396781072)
2590144294,4592830.042799357,543802.6747040052,3,,,POINT (543802.6747040052 4592830.042799357)
4655313337,4593038.113760049,543936.3360172816,3,,,POINT (543936.3360172816 4593038.113760049)
2590144163,4596020.508970381,542923.029613303,3,,,POINT (542923.029613303 4596020.508970381)
4831008735,4596178.177079397,542762.7939657178,3,,,POINT (542762.7939657178 4596178.177079397)
13183591247,4592049.243515231,544182.8729595203,1,,,POINT (544182.8729595203 4592049.243515231)
2590144218,4592678.759391406,543771.0996617321,3,,,POINT (543771.0996617321 4592678.759391406)
7058853139,4592713.319195475,543748.8165322884,3,,,POINT (543748.8165322884 4592713.319195475)
2590144296,4596178.819433621,542696.9350251347,3,,,POINT (542696.9350251347 4596178.819433621)
4831008829,4596118.634081,542713.9304608132,3,,,POINT (542713.9304608132 4596118.634081)
4807869038,4596429.059971189,542400.2257501736,3,,,POINT (542400.2257501736 4596429.059971189)
2590152771,4592019.760660741,546348.3060515772,1,,,POINT (546348.3060515772 4592019.760660741)
2590152858,4592107.001515859,546349.75836742,3,,,POINT (546349.75836742 4592107.001515859)
2590152961,4591755.385371837,544900.9997176535,1,,,POINT (544900.9997176535 4591755.385371837)
7520596760,4592178.715700095,546402.2156807286,1,,,POINT (546402.2156807286 4592178.715700095)
2590152947,4592299.987552317,545355.4777180969,3,,,POINT (545355.4777180969 4592299.987552317)
2590152975,4592004.041985141,545877.4395395555,1,,,POINT (545877.4395395555 4592004.041985141)
2595790659,4591155.982282296,546711.7905376967,3,,,POINT (546711.7905376967 4591155.982282296)
2590182789,4592036.491677143,546919.107278198,3,,,POINT (546919.107278198 4592036.491677143)
2590182794,4592055.711722566,546905.7068528304,1,,,POINT (546905.7068528304 4592055.711722566)
7508083364,4593226.456524186,546969.7704074862,3,,,POINT (546969.7704074862 4593226.456524186)
2590184853,4593450.51117158,546849.6236962385,3,,,POINT (546849.6236962385 4593450.51117158)
2590454233,4593963.358317193,546952.6553009548,3,,,POINT (546952.6553009548 4593963.358317193)
7508083340,4593317.200369189,546973.7463488373,3,,,POINT (546973.7463488373 4593317.200369189)
2590184865,4593430.854082803,546728.8247998756,3,,,POINT (546728.8247998756 4593430.854082803)
2590184870,4592966.563315523,546471.044361134,3,,,POINT (546471.044361134 4592966.563315523)
5213002832,4592600.606533464,546438.4017076085,1,,,POINT (546438.4017076085 4592600.606533464)
2590454157,4593756.56343621,546697.525401767,3,,,POINT (546697.525401767 4593756.56343621)
3217340361,4593323.154166531,546650.5921866347,3,,,POINT (546650.5921866347 4593323.154166531)
2590184916,4593319.931847226,546639.8775571414,3,,,POINT (546639.8775571414 4593319.931847226)
7508083377,4592949.355499523,546531.5221524801,1,,,POINT (546531.5221524801 4592949.355499523)
2590184908,4593237.096964262,546980.6705113034,3,,,POINT (546980.6705113034 4593237.096964262)
7507901603,4593310.657373101,546980.0081528575,3,,,POINT (546980.0081528575 4593310.657373101)
3217340372,4593362.28283779,546416.9239998566,1,,,POINT (546416.9239998566 4593362.28283779)
2590438524,4593321.428305581,544498.9703753039,1,,,POINT (544498.9703753039 4593321.428305581)
3217336241,4593902.32046954,546838.6863623543,3,,,POINT (546838.6863623543 4593902.32046954)
3217336258,4593795.587108324,546724.7609045317,3,,,POINT (546724.7609045317 4593795.587108324)
2590454237,4593954.266229951,546860.5278143815,3,,,POINT (546860.5278143815 4593954.266229951)
3217324580,4594034.178152307,546873.6732262659,3,,,POINT (546873.6732262659 4594034.178152307)
2590454077,4594016.2768434,547028.3451928666,3,,,POINT (547028.3451928666 4594016.2768434)
2590454235,4594042.21962973,546991.991411527,3,,,POINT (546991.991411527 4594042.21962973)
3217324567,4593947.23072159,547018.1189791115,1,,,POINT (547018.1189791115 4593947.23072159)
2590454103,4594034.238919349,546973.5294524402,3,,,POINT (546973.5294524402 4594034.238919349)
7472559005,4594055.653983418,546956.2284439267,1,,,POINT (546956.2284439267 4594055.653983418)
2590454115,4594064.610436926,546994.9674402055,3,,,POINT (546994.9674402055 4594064.610436926)
3217324573,4594123.370834669,546905.472052355,3,,,POINT (546905.472052355 4594123.370834669)
2590454206,4594181.647660827,547128.7415925269,3,,,POINT (547128.7415925269 4594181.647660827)
2590454213,4593827.479905378,546600.4125943631,3,,,POINT (546600.4125943631 4593827.479905378)
2590454168,4593730.9238851555,546355.8543174935,1,,,POINT (546355.8543174935 4593730.9238851555)
7472546502,4594182.688532437,547148.7174075269,4,,,POINT (547148.7174075269 4594182.688532437)
2590454226,4593981.454079039,546908.0721392882,3,,,POINT (546908.0721392882 4593981.454079039)
2590467872,4593092.630489982,543531.9712299824,1,,,POINT (543531.9712299824 4593092.630489982)
2590482500,4593030.339559623,543214.8314383806,1,,,POINT (543214.8314383806 4593030.339559623)
13131062142,4591192.078410935,547226.1260221383,3,,,POINT (547226.1260221383 4591192.078410935)
12512462206,4602439.361291108,548102.2398801784,3,,,POINT (548102.2398801784 4602439.361291108)
4954452921,4598774.719496895,549387.5742857695,1,,,POINT (549387.5742857695 4598774.719496895)
2634028763,4600145.848921978,549321.5725131969,1,,,POINT (549321.5725131969 4600145.848921978)
2621264016,4599299.014225802,547590.4423876832,1,,,POINT (547590.4423876832 4599299.014225802)
2621325447,4598006.025161885,547703.2546795821,3,,,POINT (547703.2546795821 4598006.025161885)
2621325630,4598026.319942722,547736.6990356744,3,,,POINT (547736.6990356744 4598026.319942722)
2621325628,4598032.264480519,547692.1189698648,1,,,POINT (547692.1189698648 4598032.264480519)
2621325449,4598202.312509587,547648.7150158389,3,,,POINT (547648.7150158389 4598202.312509587)
2621325480,4598190.140587647,547597.7654319755,3,,,POINT (547597.7654319755 4598190.140587647)
2621325506,4598064.955771124,547701.3296799692,3,,,POINT (547701.3296799692 4598064.955771124)
2621325535,4598356.35038799,547687.5221182578,3,,,POINT (547687.5221182578 4598356.35038799)
2621325477,4598033.064608316,547964.9807913038,1,,,POINT (547964.9807913038 4598033.064608316)
2621325517,4598161.663299445,547737.2209404809,3,,,POINT (547737.2209404809 4598161.663299445)
2621325622,4598111.787712054,547785.3616941655,1,,,POINT (547785.3616941655 4598111.787712054)
2621325595,4598295.405879959,547774.3006108123,1,,,POINT (547774.3006108123 4598295.405879959)
5285812671,4598369.0741269095,547726.1370637628,3,,,POINT (547726.1370637628 4598369.0741269095)
2621325545,4598470.14240984,547917.1756313137,3,,,POINT (547917.1756313137 4598470.14240984)
2621325641,4598403.333984338,548064.9161575418,4,,,POINT (548064.9161575418 4598403.333984338)
2621325633,4598392.295063388,547864.2619968269,3,,,POINT (547864.2619968269 4598392.295063388)
2621325607,4598290.682537893,548104.1083668163,1,,,POINT (548104.1083668163 4598290.682537893)
2621325623,4598349.750712071,547800.7771078751,1,,,POINT (547800.7771078751 4598349.750712071)
2622172592,4596572.676114925,548623.8522927846,3,,,POINT (548623.8522927846 4596572.676114925)
2622172617,4596489.390961943,548613.2157366507,1,,,POINT (548613.2157366507 4596489.390961943)
2622172611,4596522.620368596,548550.5180813347,3,,,POINT (548550.5180813347 4596522.620368596)
2622172619,4596601.883209593,548745.0133662039,1,,,POINT (548745.0133662039 4596601.883209593)
2622172598,4596693.776446259,548601.54141884,1,,,POINT (548601.54141884 4596693.776446259)
2622172601,4596595.0614508465,548553.384772874,3,,,POINT (548553.384772874 4596595.0614508465)
2622172635,4596563.247824838,548554.3082197497,3,,,POINT (548554.3082197497 4596563.247824838)
2622172629,4596530.942662539,548492.077166319,1,,,POINT (548492.077166319 4596530.942662539)
2622172637,4596385.636374422,548436.4288043338,3,,,POINT (548436.4288043338 4596385.636374422)
2622172626,4596468.238449176,548522.2130012618,3,,,POINT (548522.2130012618 4596468.238449176)
2622172624,4596334.0141247185,548516.3820344952,3,,,POINT (548516.3820344952 4596334.0141247185)
2622549600,4596346.189379187,548492.6435098683,3,,,POINT (548492.6435098683 4596346.189379187)
2622549673,4596444.952441134,548632.0564841708,3,,,POINT (548632.0564841708 4596444.952441134)
2622549679,4596402.474272035,548460.531233191,3,,,POINT (548460.531233191 4596402.474272035)
2622172628,4596435.404646368,548674.9025460464,1,,,POINT (548674.9025460464 4596435.404646368)
2622549588,4596658.825933397,548642.7466398354,1,,,POINT (548642.7466398354 4596658.825933397)
2622549635,4596363.096414864,548460.9460234883,3,,,POINT (548460.9460234883 4596363.096414864)
2622549846,4596242.365342591,548483.736932649,1,,,POINT (548483.736932649 4596242.365342591)
2622549791,4596277.413052551,548456.8654793149,1,,,POINT (548456.8654793149 4596277.413052551)
2622549659,4596339.545585313,548609.0772206046,1,,,POINT (548609.0772206046 4596339.545585313)
2622549709,4596448.939426294,548460.6946485324,3,,,POINT (548460.6946485324 4596448.939426294)
2622549887,4596530.369288136,548472.8474695068,1,,,POINT (548472.8474695068 4596530.369288136)
2622553697,4595867.419321437,548860.1070094341,3,,,POINT (548860.1070094341 4595867.419321437)
2622553701,4595821.548981395,548921.4955332271,3,,,POINT (548921.4955332271 4595821.548981395)
2622553914,4595788.323850635,548809.1031669076,3,,,POINT (548809.1031669076 4595788.323850635)
2622553700,4595637.525169902,548865.8702131053,3,,,POINT (548865.8702131053 4595637.525169902)
8623054787,4595698.947889146,548850.0070935837,1,,,POINT (548850.0070935837 4595698.947889146)
2622553709,4595600.938467623,548807.8924791887,3,,,POINT (548807.8924791887 4595600.938467623)
2622553740,4595599.479841313,549070.7645829698,3,,,POINT (549070.7645829698 4595599.479841313)
2622553754,4595775.513572699,548958.4930611579,1,,,POINT (548958.4930611579 4595775.513572699)
2622553845,4595834.860450734,548962.3379245595,1,,,POINT (548962.3379245595 4595834.860450734)
2622553778,4595537.18388146,548813.8735346987,3,,,POINT (548813.8735346987 4595537.18388146)
2622553905,4595676.429206261,548782.3292255971,3,,,POINT (548782.3292255971 4595676.429206261)
2622553727,4595617.216501922,548749.0395116291,3,,,POINT (548749.0395116291 4595617.216501922)
2701616854,4595598.403428102,549090.4252456289,3,,,POINT (549090.4252456289 4595598.403428102)
2622553896,4595840.755231932,548744.2075544917,4,,,POINT (548744.2075544917 4595840.755231932)
2622553747,4595681.03403137,549034.1165359076,3,,,POINT (549034.1165359076 4595681.03403137)
2622553869,4595719.870522608,549006.3216543321,1,,,POINT (549006.3216543321 4595719.870522608)
2622553767,4595695.169864518,548980.5273740775,1,,,POINT (548980.5273740775 4595695.169864518)
2622553923,4595623.973148607,549082.3565563572,3,,,POINT (549082.3565563572 4595623.973148607)
2622553750,4595809.240039458,548669.2894524098,1,,,POINT (548669.2894524098 4595809.240039458)
2701616856,4595608.763420455,549087.3587642818,3,,,POINT (549087.3587642818 4595608.763420455)
2622571733,4595772.8375517195,548428.8358325182,3,,,POINT (548428.8358325182 4595772.8375517195)
2622571819,4595825.292178103,548619.5862556999,1,,,POINT (548619.5862556999 4595825.292178103)
3824276194,4595783.513300824,548421.4955462397,3,,,POINT (548421.4955462397 4595783.513300824)
2622571937,4595382.646004885,548834.9069255244,1,,,POINT (548834.9069255244 4595382.646004885)
2622571916,4595220.741422286,549238.8798046975,1,,,POINT (549238.8798046975 4595220.741422286)
2622571761,4595125.865223406,548701.5748911339,3,,,POINT (548701.5748911339 4595125.865223406)
2701628475,4595209.208404473,548646.772921123,3,,,POINT (548646.772921123 4595209.208404473)
2622573649,4594957.989621018,548624.99751579,3,,,POINT (548624.99751579 4594957.989621018)
2701621117,4595149.04848188,548718.2019646348,3,,,POINT (548718.2019646348 4595149.04848188)
2622571800,4595301.27088809,548837.477410528,1,,,POINT (548837.477410528 4595301.27088809)
2701623807,4595257.997718034,548770.8373847888,1,,,POINT (548770.8373847888 4595257.997718034)
2622573632,4594760.779824479,548724.3290489184,3,,,POINT (548724.3290489184 4594760.779824479)
2622573659,4594932.415479303,548673.6441638924,1,,,POINT (548673.6441638924 4594932.415479303)
2622573718,4594701.962461039,548747.8874496658,3,,,POINT (548747.8874496658 4594701.962461039)
2622574254,4594980.777538802,548465.7595420913,3,,,POINT (548465.7595420913 4594980.777538802)
2622574264,4594888.419301293,548360.3668337951,3,,,POINT (548360.3668337951 4594888.419301293)
2622573665,4595285.069875801,548248.0206483478,3,,,POINT (548248.0206483478 4595285.069875801)
9677059661,4595193.592201507,548052.747841953,3,,,POINT (548052.747841953 4595193.592201507)
2622573683,4594807.543234323,548775.2260204965,1,,,POINT (548775.2260204965 4594807.543234323)
2622573748,4594699.72679221,548762.0747374605,3,,,POINT (548762.0747374605 4594699.72679221)
2701631572,4594602.76776554,548868.6221283202,1,,,POINT (548868.6221283202 4594602.76776554)
2622574284,4594727.851583683,548233.7771360469,1,,,POINT (548233.7771360469 4594727.851583683)
2622574249,4594755.322894924,548139.5722168176,4,,,POINT (548139.5722168176 4594755.322894924)
9677031374,4594765.661528385,548086.6210500302,1,,,POINT (548086.6210500302 4594765.661528385)
9677031388,4594792.79728244,548150.0805619825,1,,,POINT (548150.0805619825 4594792.79728244)
2622577272,4595266.750894981,547978.3341646941,1,,,POINT (547978.3341646941 4595266.750894981)
2622577261,4595173.766829775,547866.2337378341,3,,,POINT (547866.2337378341 4595173.766829775)
2622577237,4595112.460181416,547789.3824873891,1,,,POINT (547789.3824873891 4595112.460181416)
2622577270,4595201.631620492,547767.0260247567,3,,,POINT (547767.0260247567 4595201.631620492)
2701608608,4595162.102528489,547682.4606361912,3,,,POINT (547682.4606361912 4595162.102528489)
2625284568,4599271.968193068,553545.2896994433,3,,,POINT (553545.2896994433 4599271.968193068)
2625752017,4599578.951522198,553469.6837500059,3,,,POINT (553469.6837500059 4599578.951522198)
2625284651,4599348.797669978,553510.7536176693,3,,,POINT (553510.7536176693 4599348.797669978)
2625752012,4599177.546861977,553690.9806739745,3,,,POINT (553690.9806739745 4599177.546861977)
2625284609,4599574.968592667,553028.4140825163,3,,,POINT (553028.4140825163 4599574.968592667)
2625284635,4599489.892636837,553062.1288708822,3,,,POINT (553062.1288708822 4599489.892636837)
2625755614,4599423.233897555,553238.4741703167,3,,,POINT (553238.4741703167 4599423.233897555)
2625284641,4599398.246537224,553894.7441063954,3,,,POINT (553894.7441063954 4599398.246537224)
2625751968,4599671.75572409,553506.6285928153,3,,,POINT (553506.6285928153 4599671.75572409)
6818541127,4599384.215104548,553981.0878901489,1,,,POINT (553981.0878901489 4599384.215104548)
2625751974,4599259.2911771685,553775.1938442654,3,,,POINT (553775.1938442654 4599259.2911771685)
2625753969,4599392.587981846,553428.6356220067,3,,,POINT (553428.6356220067 4599392.587981846)
6818513853,4599420.332799202,553500.3465446195,1,,,POINT (553500.3465446195 4599420.332799202)
2625284663,4599932.007274011,553592.3207891168,3,,,POINT (553592.3207891168 4599932.007274011)
6820688269,4599998.735588481,553702.7850659307,3,,,POINT (553702.7850659307 4599998.735588481)
2625750937,4599761.849048476,553272.2123194785,3,,,POINT (553272.2123194785 4599761.849048476)
2625743674,4600484.475127997,554288.6993899883,3,,,POINT (554288.6993899883 4600484.475127997)
2625743678,4600489.178482386,554210.0108234085,3,,,POINT (554210.0108234085 4600489.178482386)
2625750780,4600482.080957556,554337.822525776,3,,,POINT (554337.822525776 4600482.080957556)
2625743687,4600492.5779621545,554146.8109264506,3,,,POINT (554146.8109264506 4600492.5779621545)
2625743679,4600623.441595095,554146.2358070894,1,,,POINT (554146.2358070894 4600623.441595095)
2625750748,4600194.3385082595,553910.2483563123,4,,,POINT (553910.2483563123 4600194.3385082595)
3026005193,4600343.471898899,553975.6938630117,3,,,POINT (553975.6938630117 4600343.471898899)
6820709897,4600136.029713116,553811.1188610002,3,,,POINT (553811.1188610002 4600136.029713116)
6820709954,4600059.700774746,553896.0765394983,3,,,POINT (553896.0765394983 4600059.700774746)
2625750760,4600729.207710253,554578.8900745707,1,,,POINT (554578.8900745707 4600729.207710253)
2625750970,4600698.629097955,554580.139229992,3,,,POINT (554580.139229992 4600698.629097955)
2625750777,4600620.038040695,554551.5291390774,1,,,POINT (554551.5291390774 4600620.038040695)
2625751020,4600480.630840348,554356.056063337,3,,,POINT (554356.056063337 4600480.630840348)
2625750999,4600648.254834081,554236.0675959608,3,,,POINT (554236.0675959608 4600648.254834081)
2625750791,4600628.367141373,554469.645303057,4,,,POINT (554469.645303057 4600628.367141373)
2625751027,4600625.371558368,554521.2906910565,1,,,POINT (554521.2906910565 4600625.371558368)
2625750917,4600629.870694828,554432.0802991862,3,,,POINT (554432.0802991862 4600629.870694828)
2625751026,4600734.01509003,554471.8152172843,3,,,POINT (554471.8152172843 4600734.01509003)
2625750890,4600478.754821182,554009.2488322749,3,,,POINT (554009.2488322749 4600478.754821182)
2669903322,4600881.472471368,553958.7862685123,1,,,POINT (553958.7862685123 4600881.472471368)
2625750809,4600490.237499713,554356.425579595,3,,,POINT (554356.425579595 4600490.237499713)
2625750919,4600486.425123387,554424.9829492848,3,,,POINT (554424.9829492848 4600486.425123387)
4133168729,4600633.007084453,554363.70452283,3,,,POINT (554363.70452283 4600633.007084453)
2625750846,4600746.970177599,554511.1967025886,1,,,POINT (554511.1967025886 4600746.970177599)
2625750849,4600787.221592493,554470.6288960871,1,,,POINT (554470.6288960871 4600787.221592493)
2625750879,4600544.257184895,554427.6400307141,3,,,POINT (554427.6400307141 4600544.257184895)
2625750987,4600537.780093129,554475.5510792912,3,,,POINT (554475.5510792912 4600537.780093129)
2625751000,4600303.805476751,554072.4021557373,4,,,POINT (554072.4021557373 4600303.805476751)
2625750898,4599653.505610418,553062.6337909866,4,,,POINT (553062.6337909866 4599653.505610418)
2625750994,4599545.021656483,553246.2988920863,3,,,POINT (553246.2988920863 4599545.021656483)
2625750979,4599745.869674905,553150.0978077657,3,,,POINT (553150.0978077657 4599745.869674905)
5196628514,4599755.780130677,553028.9849614762,3,,,POINT (553028.9849614762 4599755.780130677)
2625750996,4600665.912896618,554429.4978328984,1,,,POINT (554429.4978328984 4600665.912896618)
2625750989,4600476.674195289,554424.6229539848,3,,,POINT (554424.6229539848 4600476.674195289)
2625750923,4599719.242149206,554139.7625766181,1,,,POINT (554139.7625766181 4599719.242149206)
7126550286,4599730.818747303,554295.6805228062,3,,,POINT (554295.6805228062 4599730.818747303)
2625750924,4599748.102779572,554304.1328548886,3,,,POINT (554304.1328548886 4599748.102779572)
2625751966,4599219.081193288,553900.5551489274,3,,,POINT (553900.5551489274 4599219.081193288)
2625760807,4599784.298743487,554307.2213172256,3,,,POINT (554307.2213172256 4599784.298743487)
2625750930,4600468.147797672,554589.0163908417,3,,,POINT (554589.0163908417 4600468.147797672)
2625750947,4600470.616173059,554513.2549002945,3,,,POINT (554513.2549002945 4600470.616173059)
2625761614,4600465.686946388,554630.5426567981,3,,,POINT (554630.5426567981 4600465.686946388)
2625752005,4599672.770055017,553310.9632705739,3,,,POINT (553310.9632705739 4599672.770055017)
2625750938,4600042.9401469,553758.4860154922,3,,,POINT (553758.4860154922 4600042.9401469)
2625750966,4600057.43057261,553766.1093723141,3,,,POINT (553766.1093723141 4600057.43057261)
6820709896,4600057.2551463405,553688.9959511434,1,,,POINT (553688.9959511434 4600057.2551463405)
2625750939,4600478.334152776,554384.212100029,3,,,POINT (554384.212100029 4600478.334152776)
2625750973,4600437.627548256,554382.2176306109,3,,,POINT (554382.2176306109 4600437.627548256)
4222372538,4600472.145557821,554490.87577795,3,,,POINT (554490.87577795 4600472.145557821)
6820688271,4600011.697404734,553737.6930441859,3,,,POINT (553737.6930441859 4600011.697404734)
2625750972,4600920.67473885,554227.6199027725,1,,,POINT (554227.6199027725 4600920.67473885)
2625760869,4600356.074757294,554160.7557224259,3,,,POINT (554160.7557224259 4600356.074757294)
2625760699,4600210.542458133,554312.9488494002,3,,,POINT (554312.9488494002 4600210.542458133)
5196628503,4599827.836693323,553145.0142167312,1,,,POINT (553145.0142167312 4599827.836693323)
2625751003,4599437.304623204,553297.5331931255,3,,,POINT (553297.5331931255 4599437.304623204)
4434086393,4599597.256799797,553235.3700261536,1,,,POINT (553235.3700261536 4599597.256799797)
2625751031,4600683.0802893825,554284.1918582832,1,,,POINT (554284.1918582832 4600683.0802893825)
7126565844,4600676.143081654,554218.1275349938,3,,,POINT (554218.1275349938 4600676.143081654)
6820709932,4600018.304042751,554049.4239984407,3,,,POINT (554049.4239984407 4600018.304042751)
4434088083,4599443.513248509,553321.8430836638,3,,,POINT (553321.8430836638 4599443.513248509)
2625751024,4600788.822581253,554151.4222714775,1,,,POINT (554151.4222714775 4600788.822581253)
4434088088,4599597.703485461,553328.8009677465,3,,,POINT (553328.8009677465 4599597.703485461)
2625753876,4599327.852206071,553451.6368019609,3,,,POINT (553451.6368019609 4599327.852206071)
2625753971,4599258.255132888,553443.4281314439,1,,,POINT (553443.4281314439 4599258.255132888)
2625753946,4599233.878208756,553252.0932218502,3,,,POINT (553252.0932218502 4599233.878208756)
2625753981,4599179.864348587,553205.5974057803,1,,,POINT (553205.5974057803 4599179.864348587)
2625755601,4600290.440413224,552912.5589134381,1,,,POINT (552912.5589134381 4600290.440413224)
2625755658,4600248.306038829,552936.7877930622,3,,,POINT (552936.7877930622 4600248.306038829)
2625755604,4600000.765245025,552978.2403664798,3,,,POINT (552978.2403664798 4600000.765245025)
2625755620,4600009.165789575,552979.1794329601,3,,,POINT (552979.1794329601 4600009.165789575)
12379393371,4600147.847989614,552835.3501754465,1,,,POINT (552835.3501754465 4600147.847989614)
6820669617,4600045.828697681,553047.317172238,1,,,POINT (553047.317172238 4600045.828697681)
5196628508,4599824.44537406,553032.8416741063,3,,,POINT (553032.8416741063 4599824.44537406)
2625760791,4600270.439768983,554194.7600081738,3,,,POINT (554194.7600081738 4600270.439768983)
7126513998,4600038.972271075,554304.1589215994,3,,,POINT (554304.1589215994 4600038.972271075)
2625760725,4600195.331518392,554146.2681025435,1,,,POINT (554146.2681025435 4600195.331518392)
2625760745,4600322.331026906,555405.6879811289,3,,,POINT (555405.6879811289 4600322.331026906)
2625760853,4600219.902565736,555485.757724552,4,,,POINT (555485.757724552 4600219.902565736)
2625760754,4600187.853168456,555467.5726719317,3,,,POINT (555467.5726719317 4600187.853168456)
2625760772,4599825.08260048,554264.9605757453,3,,,POINT (554264.9605757453 4599825.08260048)
2625760870,4599831.963267467,554296.9783975119,3,,,POINT (554296.9783975119 4599831.963267467)
2625760810,4600561.242352247,555149.8785106528,3,,,POINT (555149.8785106528 4600561.242352247)
2625760880,4600407.53588781,555173.097935937,3,,,POINT (555173.097935937 4600407.53588781)
2625760882,4600535.526716518,555246.7339564757,3,,,POINT (555246.7339564757 4600535.526716518)
2625760818,4600571.39855826,555137.9082205889,3,,,POINT (555137.9082205889 4600571.39855826)
2626013755,4600521.977359295,555015.5742146289,3,,,POINT (555015.5742146289 4600521.977359295)
12679785874,4600173.409029511,555548.3341191174,1,,,POINT (555548.3341191174 4600173.409029511)
7129077912,4600396.395988697,555178.3957531938,3,,,POINT (555178.3957531938 4600396.395988697)
7129077908,4600327.1560478145,555166.3910381921,3,,,POINT (555166.3910381921 4600327.1560478145)
2625761611,4600364.192162591,554844.7165552994,1,,,POINT (554844.7165552994 4600364.192162591)
2625761627,4600328.780732151,554781.351586893,3,,,POINT (554781.351586893 4600328.780732151)
2625761644,4600457.44024025,554769.7814348891,3,,,POINT (554769.7814348891 4600457.44024025)
2625761630,4600607.641363736,554739.5169971291,1,,,POINT (554739.5169971291 4600607.641363736)
7129026769,4600217.891303582,554784.9054602493,1,,,POINT (554784.9054602493 4600217.891303582)
2625761645,4600358.738834672,554765.6697042456,3,,,POINT (554765.6697042456 4600358.738834672)
2625761634,4600498.668102752,554792.1189876018,3,,,POINT (554792.1189876018 4600498.668102752)
2625761643,4600497.237990512,554815.7483378556,1,,,POINT (554815.7483378556 4600497.237990512)
2625761656,4600535.613515854,554791.5210305025,1,,,POINT (554791.5210305025 4600535.613515854)
2625761646,4600463.671112117,554843.0333907012,3,,,POINT (554843.0333907012 4600463.671112117)
7129026748,4600348.432462734,554664.4167545794,1,,,POINT (554664.4167545794 4600348.432462734)
7129046386,4600517.914438232,554989.4932161676,3,,,POINT (554989.4932161676 4600517.914438232)
2626013778,4600550.787520721,554986.2982989065,3,,,POINT (554986.2982989065 4600550.787520721)
2626013766,4600777.957233487,555252.7302781544,3,,,POINT (555252.7302781544 4600777.957233487)
2626013810,4600747.206318536,555185.1570747065,1,,,POINT (555185.1570747065 4600747.206318536)
2626013818,4600799.0200238945,555297.68549572,3,,,POINT (555297.68549572 4600799.0200238945)
2626013901,4600732.438691534,555250.2023165636,3,,,POINT (555250.2023165636 4600732.438691534)
2626013864,4600542.380006171,554851.974835693,1,,,POINT (554851.974835693 4600542.380006171)
2626013956,4600577.485050883,554992.9664565403,3,,,POINT (554992.9664565403 4600577.485050883)
2626013928,4600757.358983468,555326.1514105711,3,,,POINT (555326.1514105711 4600757.358983468)
2626013969,4600818.889449356,555370.7954365008,3,,,POINT (555370.7954365008 4600818.889449356)
13131227406,4600836.225050419,555577.4646522676,3,,,POINT (555577.4646522676 4600836.225050419)
13131221295,4600798.366562182,555505.7366303568,3,,,POINT (555505.7366303568 4600798.366562182)
2626013899,4600860.20945639,555303.7371364041,3,,,POINT (555303.7371364041 4600860.20945639)
2626013968,4600836.416434599,555368.7926436064,3,,,POINT (555368.7926436064 4600836.416434599)
2626013974,4600930.72581216,555373.4381540123,3,,,POINT (555373.4381540123 4600930.72581216)
2626013903,4600837.3584535755,555387.3407415051,3,,,POINT (555387.3407415051 4600837.3584535755)
11407463104,4600833.319093902,555384.7198501948,3,,,POINT (555384.7198501948 4600833.319093902)
